ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 2.000000E+7 eV
  
Cosine Value    Normalized Probability
9.063E-1    3.630E-4
8.870E-1    4.073E-4
8.660E-1    4.618E-4
8.434E-1    5.228E-4
8.192E-1    5.857E-4
7.934E-1    6.461E-4
7.660E-1    6.996E-4
7.373E-1    7.432E-4
7.071E-1    7.755E-4
6.756E-1    7.975E-4
6.428E-1    8.128E-4
6.088E-1    8.281E-4
5.736E-1    8.531E-4
5.373E-1    9.007E-4
5.000E-1    9.861E-4
4.617E-1    1.126E-3
4.226E-1    1.338E-3
3.827E-1    1.636E-3
3.420E-1    2.032E-3
3.007E-1    2.530E-3
2.588E-1    3.125E-3
2.164E-1    3.801E-3
1.736E-1    4.531E-3
1.305E-1    5.279E-3
8.716E-2    6.005E-3
4.362E-2    6.678E-3
6.123E-17   7.286E-3
-4.362E-2   7.854E-3
-8.716E-2   8.467E-3
-1.305E-1   9.287E-3
-1.736E-1   1.056E-2
-2.164E-1   1.264E-2
-2.588E-1   1.591E-2
-3.007E-1   2.082E-2
-3.420E-1   2.774E-2
-3.827E-1   3.688E-2
-4.226E-1   4.820E-2
-4.617E-1   6.126E-2
-5.000E-1   7.518E-2
-5.373E-1   8.866E-2
-5.736E-1   1.002E-1
-6.088E-1   1.086E-1
-6.428E-1   1.136E-1
-6.756E-1   1.170E-1
-7.071E-1   1.243E-1
-7.373E-1   1.459E-1
-7.660E-1   1.992E-1
-7.934E-1   3.093E-1
-8.192E-1   5.099E-1
-8.434E-1   8.421E-1
-8.660E-1   1.352E0
-8.870E-1   2.085E0
-9.063E-1   3.080E0
-9.239E-1   4.361E0
-9.397E-1   5.924E0
-9.537E-1   7.736E0
-9.659E-1   9.726E0
-9.763E-1   1.178E1
-9.848E-1   1.377E1
-9.914E-1   1.554E1
-9.962E-1   1.694E1
-9.990E-1   1.783E1
-1.000E0    1.814E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 6.000000E+7 eV
  
Cosine Value    Normalized Probability
1.000E0     2.406E-4
9.990E-1    2.373E-4
9.962E-1    2.282E-4
9.914E-1    2.148E-4
9.848E-1    1.993E-4
9.763E-1    1.848E-4
9.659E-1    1.741E-4
9.537E-1    1.702E-4
9.397E-1    1.751E-4
9.239E-1    1.903E-4
9.063E-1    2.164E-4
8.870E-1    2.526E-4
8.660E-1    2.976E-4
8.434E-1    3.488E-4
8.192E-1    4.036E-4
7.934E-1    4.587E-4
7.660E-1    5.112E-4
7.373E-1    5.583E-4
7.071E-1    5.982E-4
6.756E-1    6.301E-4
6.428E-1    6.549E-4
6.088E-1    6.751E-4
5.736E-1    6.958E-4
5.373E-1    7.245E-4
5.000E-1    7.715E-4
4.617E-1    8.498E-4
4.226E-1    9.744E-4
3.827E-1    1.161E-3
3.420E-1    1.426E-3
3.007E-1    1.780E-3
2.588E-1    2.230E-3
2.164E-1    2.773E-3
1.736E-1    3.398E-3
1.305E-1    4.079E-3
8.716E-2    4.782E-3
4.362E-2    5.471E-3
6.123E-17   6.113E-3
-4.362E-2   6.701E-3
-8.716E-2   7.264E-3
-1.305E-1   7.899E-3
-1.736E-1   8.782E-3
-2.164E-1   1.019E-2
-2.588E-1   1.247E-2
-3.007E-1   1.608E-2
-3.420E-1   2.144E-2
-3.827E-1   2.892E-2
-4.226E-1   3.868E-2
-4.617E-1   5.053E-2
-5.000E-1   6.386E-2
-5.373E-1   7.754E-2
-5.736E-1   9.005E-2
-6.088E-1   9.983E-2
-6.428E-1   1.059E-1
-6.756E-1   1.089E-1
-7.071E-1   1.125E-1
-7.373E-1   1.255E-1
-7.660E-1   1.635E-1
-7.934E-1   2.509E-1
-8.192E-1   4.221E-1
-8.434E-1   7.213E-1
-8.660E-1   1.200E0
-8.870E-1   1.913E0
-9.063E-1   2.910E0
-9.239E-1   4.226E0
-9.397E-1   5.869E0
-9.537E-1   7.810E0
-9.659E-1   9.978E0
-9.763E-1   1.225E1
-9.848E-1   1.448E1
-9.914E-1   1.647E1
-9.962E-1   1.806E1
-9.990E-1   1.908E1
-1.000E0    1.944E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 6.500000E+7 eV
  
Cosine Value    Normalized Probability
1.000E0     1.327E-4
9.990E-1    1.306E-4
9.962E-1    1.247E-4
9.914E-1    1.157E-4
9.848E-1    1.048E-4
9.763E-1    9.364E-5
9.659E-1    8.372E-5
9.537E-1    7.665E-5
9.397E-1    7.387E-5
9.239E-1    7.654E-5
9.063E-1    8.551E-5
8.870E-1    1.012E-4
8.660E-1    1.238E-4
8.434E-1    1.529E-4
8.192E-1    1.878E-4
7.934E-1    2.276E-4
7.660E-1    2.709E-4
7.373E-1    3.159E-4
7.071E-1    3.607E-4
6.756E-1    4.030E-4
6.428E-1    4.408E-4
6.088E-1    4.721E-4
5.736E-1    4.965E-4
5.373E-1    5.148E-4
5.000E-1    5.307E-4
4.617E-1    5.512E-4
4.226E-1    5.868E-4
3.827E-1    6.522E-4
3.420E-1    7.656E-4
3.007E-1    9.468E-4
2.588E-1    1.215E-3
2.164E-1    1.585E-3
1.736E-1    2.063E-3
1.305E-1    2.643E-3
8.716E-2    3.304E-3
4.362E-2    4.007E-3
6.123E-17   4.704E-3
-4.362E-2   5.347E-3
-8.716E-2   5.901E-3
-1.305E-1   6.374E-3
-1.736E-1   6.845E-3
-2.164E-1   7.491E-3
-2.588E-1   8.611E-3
-3.007E-1   1.063E-2
-3.420E-1   1.405E-2
-3.827E-1   1.942E-2
-4.226E-1   2.718E-2
-4.617E-1   3.750E-2
-5.000E-1   5.012E-2
-5.373E-1   6.417E-2
-5.736E-1   7.814E-2
-6.088E-1   9.001E-2
-6.428E-1   9.781E-2
-6.756E-1   1.006E-1
-7.071E-1   9.983E-2
-7.373E-1   1.018E-1
-7.660E-1   1.200E-1
-7.934E-1   1.775E-1
-8.192E-1   3.096E-1
-8.434E-1   5.642E-1
-8.660E-1   1.001E0
-8.870E-1   1.685E0
-9.063E-1   2.681E0
-9.239E-1   4.040E0
-9.397E-1   5.784E0
-9.537E-1   7.892E0
-9.659E-1   1.029E1
-9.763E-1   1.285E1
-9.848E-1   1.539E1
-9.914E-1   1.769E1
-9.962E-1   1.953E1
-9.990E-1   2.072E1
-1.000E0    2.114E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 7.000000E+7 eV
  
Cosine Value    Normalized Probability
1.000E0     1.092E-5
9.990E-1    1.083E-5
9.962E-1    1.058E-5
9.914E-1    1.018E-5
9.848E-1    9.669E-6
9.763E-1    9.083E-6
9.659E-1    8.438E-6
9.537E-1    7.751E-6
9.397E-1    7.043E-6
9.239E-1    6.363E-6
9.063E-1    5.788E-6
8.870E-1    5.434E-6
8.660E-1    5.448E-6
8.434E-1    6.022E-6
8.192E-1    7.399E-6
7.934E-1    9.868E-6
7.660E-1    1.374E-5
7.373E-1    1.930E-5
7.071E-1    2.673E-5
6.756E-1    3.607E-5
6.428E-1    4.720E-5
6.088E-1    5.975E-5
5.736E-1    7.315E-5
5.373E-1    8.664E-5
5.000E-1    9.940E-5
4.617E-1    1.108E-4
4.226E-1    1.209E-4
3.827E-1    1.306E-4
3.420E-1    1.425E-4
3.007E-1    1.613E-4
2.588E-1    1.936E-4
2.164E-1    2.487E-4
1.736E-1    3.371E-4
1.305E-1    4.699E-4
8.716E-2    6.564E-4
4.362E-2    9.017E-4
6.123E-17   1.204E-3
-4.362E-2   1.554E-3
-8.716E-2   1.933E-3
-1.305E-1   2.323E-3
-1.736E-1   2.709E-3
-2.164E-1   3.105E-3
-2.588E-1   3.568E-3
-3.007E-1   4.232E-3
-3.420E-1   5.323E-3
-3.827E-1   7.176E-3
-4.226E-1   1.021E-2
-4.617E-1   1.490E-2
-5.000E-1   2.162E-2
-5.373E-1   3.057E-2
-5.736E-1   4.158E-2
-6.088E-1   5.400E-2
-6.428E-1   6.676E-2
-6.756E-1   7.876E-2
-7.071E-1   8.971E-2
-7.373E-1   1.018E-1
-7.660E-1   1.219E-1
-7.934E-1   1.654E-1
-8.192E-1   2.596E-1
-8.434E-1   4.474E-1
-8.660E-1   7.902E-1
-8.870E-1   1.367E0
-9.063E-1   2.268E0
-9.239E-1   3.584E0
-9.397E-1   5.387E0
-9.537E-1   7.700E0
-9.659E-1   1.048E1
-9.763E-1   1.360E1
-9.848E-1   1.682E1
-9.914E-1   1.983E1
-9.962E-1   2.232E1
-9.990E-1   2.395E1
-1.000E0    2.453E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 7.500000E+7 eV
  
Cosine Value    Normalized Probability
1.000E0     4.357E-6
9.990E-1    4.371E-6
9.962E-1    4.410E-6
9.914E-1    4.467E-6
9.848E-1    4.531E-6
9.763E-1    4.588E-6
9.659E-1    4.628E-6
9.537E-1    4.641E-6
9.397E-1    4.611E-6
9.239E-1    4.523E-6
9.063E-1    4.361E-6
8.870E-1    4.134E-6
8.660E-1    3.886E-6
8.434E-1    3.709E-6
8.192E-1    3.750E-6
7.934E-1    4.202E-6
7.660E-1    5.312E-6
7.373E-1    7.369E-6
7.071E-1    1.069E-5
6.756E-1    1.555E-5
6.428E-1    2.214E-5
6.088E-1    3.052E-5
5.736E-1    4.054E-5
5.373E-1    5.182E-5
5.000E-1    6.380E-5
4.617E-1    7.576E-5
4.226E-1    8.701E-5
3.827E-1    9.720E-5
3.420E-1    1.067E-4
3.007E-1    1.173E-4
2.588E-1    1.324E-4
2.164E-1    1.577E-4
1.736E-1    2.013E-4
1.305E-1    2.731E-4
8.716E-2    3.843E-4
4.362E-2    5.450E-4
6.123E-17   7.619E-4
-4.362E-2   1.035E-3
-8.716E-2   1.358E-3
-1.305E-1   1.715E-3
-1.736E-1   2.088E-3
-2.164E-1   2.465E-3
-2.588E-1   2.862E-3
-3.007E-1   3.344E-3
-3.420E-1   4.053E-3
-3.827E-1   5.239E-3
-4.226E-1   7.260E-3
-4.617E-1   1.057E-2
-5.000E-1   1.563E-2
-5.373E-1   2.282E-2
-5.736E-1   3.224E-2
-6.088E-1   4.354E-2
-6.428E-1   5.584E-2
-6.756E-1   6.795E-2
-7.071E-1   7.893E-2
-7.373E-1   8.953E-2
-7.660E-1   1.046E-1
-7.934E-1   1.363E-1
-8.192E-1   2.092E-1
-8.434E-1   3.645E-1
-8.660E-1   6.645E-1
-8.870E-1   1.194E0
-9.063E-1   2.054E0
-9.239E-1   3.356E0
-9.397E-1   5.191E0
-9.537E-1   7.610E0
-9.659E-1   1.058E1
-9.763E-1   1.398E1
-9.848E-1   1.754E1
-9.914E-1   2.093E1
-9.962E-1   2.374E1
-9.990E-1   2.561E1
-1.000E0    2.626E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 8.000000E+7 eV
  
Cosine Value    Normalized Probability
1.000E0     1.305E-6
9.990E-1    1.331E-6
9.962E-1    1.408E-6
9.914E-1    1.537E-6
9.848E-1    1.717E-6
9.763E-1    1.941E-6
9.659E-1    2.196E-6
9.537E-1    2.461E-6
9.397E-1    2.710E-6
9.239E-1    2.916E-6
9.063E-1    3.058E-6
8.870E-1    3.118E-6
8.660E-1    3.089E-6
8.434E-1    2.980E-6
8.192E-1    2.835E-6
7.934E-1    2.746E-6
7.660E-1    2.852E-6
7.373E-1    3.345E-6
7.071E-1    4.462E-6
6.756E-1    6.473E-6
6.428E-1    9.668E-6
6.088E-1    1.431E-5
5.736E-1    2.055E-5
5.373E-1    2.842E-5
5.000E-1    3.774E-5
4.617E-1    4.812E-5
4.226E-1    5.900E-5
3.827E-1    6.974E-5
3.420E-1    7.989E-5
3.007E-1    8.952E-5
2.588E-1    9.977E-5
2.164E-1    1.134E-4
1.736E-1    1.352E-4
1.305E-1    1.725E-4
8.716E-2    2.346E-4
4.362E-2    3.324E-4
6.123E-17   4.765E-4
-4.362E-2   6.744E-4
-8.716E-2   9.282E-4
-1.305E-1   1.232E-3
-1.736E-1   1.573E-3
-2.164E-1   1.936E-3
-2.588E-1   2.312E-3
-3.007E-1   2.724E-3
-3.420E-1   3.249E-3
-3.827E-1   4.052E-3
-4.226E-1   5.409E-3
-4.617E-1   7.715E-3
-5.000E-1   1.145E-2
-5.373E-1   1.708E-2
-5.736E-1   2.492E-2
-6.088E-1   3.491E-2
-6.428E-1   4.647E-2
-6.756E-1   5.850E-2
-7.071E-1   6.973E-2
-7.373E-1   7.989E-2
-7.660E-1   9.183E-2
-7.934E-1   1.150E-1
-8.192E-1   1.705E-1
-8.434E-1   2.969E-1
-8.660E-1   5.558E-1
-8.870E-1   1.036E0
-9.063E-1   1.849E0
-9.239E-1   3.123E0
-9.397E-1   4.975E0
-9.537E-1   7.482E0
-9.659E-1   1.063E1
-9.763E-1   1.430E1
-9.848E-1   1.822E1
-9.914E-1   2.199E1
-9.962E-1   2.515E1
-9.990E-1   2.727E1
-1.000E0    2.801E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 8.500000E+7 eV
  
Cosine Value    Normalized Probability
1.000E0     2.245E-7
9.990E-1    2.423E-7
9.962E-1    2.961E-7
9.914E-1    3.874E-7
9.848E-1    5.190E-7
9.763E-1    6.929E-7
9.659E-1    9.061E-7
9.537E-1    1.148E-6
9.397E-1    1.401E-6
9.239E-1    1.652E-6
9.063E-1    1.885E-6
8.870E-1    2.086E-6
8.660E-1    2.235E-6
8.434E-1    2.310E-6
8.192E-1    2.304E-6
7.934E-1    2.238E-6
7.660E-1    2.167E-6
7.373E-1    2.183E-6
7.071E-1    2.417E-6
6.756E-1    3.049E-6
6.428E-1    4.312E-6
6.088E-1    6.476E-6
5.736E-1    9.807E-6
5.373E-1    1.452E-5
5.000E-1    2.072E-5
4.617E-1    2.838E-5
4.226E-1    3.731E-5
3.827E-1    4.710E-5
3.420E-1    5.723E-5
3.007E-1    6.721E-5
2.588E-1    7.699E-5
2.164E-1    8.740E-5
1.736E-1    1.007E-4
1.305E-1    1.211E-4
8.716E-2    1.552E-4
4.362E-2    2.121E-4
6.123E-17   3.022E-4
-4.362E-2   4.364E-4
-8.716E-2   6.228E-4
-1.305E-1   8.645E-4
-1.736E-1   1.157E-3
-2.164E-1   1.490E-3
-2.588E-1   1.849E-3
-3.007E-1   2.235E-3
-3.420E-1   2.680E-3
-3.827E-1   3.282E-3
-4.226E-1   4.234E-3
-4.617E-1   5.854E-3
-5.000E-1   8.576E-3
-5.373E-1   1.290E-2
-5.736E-1   1.928E-2
-6.088E-1   2.789E-2
-6.428E-1   3.848E-2
-6.756E-1   5.016E-2
-7.071E-1   6.161E-2
-7.373E-1   7.189E-2
-7.660E-1   8.226E-2
-7.934E-1   9.957E-2
-8.192E-1   1.414E-1
-8.434E-1   2.426E-1
-8.660E-1   4.632E-1
-8.870E-1   8.934E-1
-9.063E-1   1.655E0
-9.239E-1   2.891E0
-9.397E-1   4.745E0
-9.537E-1   7.321E0
-9.659E-1   1.064E1
-9.763E-1   1.458E1
-9.848E-1   1.885E1
-9.914E-1   2.302E1
-9.962E-1   2.656E1
-9.990E-1   2.893E1
-1.000E0    2.977E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 9.000000E+7 eV
  
Cosine Value    Normalized Probability
1.000E0     5.947E-9
9.990E-1    1.315E-8
9.962E-1    3.602E-8
9.914E-1    7.715E-8
9.848E-1    1.389E-7
9.763E-1    2.231E-7
9.659E-1    3.327E-7
9.537E-1    4.706E-7
9.397E-1    6.376E-7
9.239E-1    8.285E-7
9.063E-1    1.031E-6
8.870E-1    1.232E-6
8.660E-1    1.416E-6
8.434E-1    1.573E-6
8.192E-1    1.690E-6
7.934E-1    1.758E-6
7.660E-1    1.774E-6
7.373E-1    1.763E-6
7.071E-1    1.781E-6
6.756E-1    1.923E-6
6.428E-1    2.323E-6
6.088E-1    3.166E-6
5.736E-1    4.680E-6
5.373E-1    7.128E-6
5.000E-1    1.076E-5
4.617E-1    1.574E-5
4.226E-1    2.216E-5
3.827E-1    2.991E-5
3.420E-1    3.874E-5
3.007E-1    4.824E-5
2.588E-1    5.803E-5
2.164E-1    6.798E-5
1.736E-1    7.876E-5
1.305E-1    9.235E-5
8.716E-2    1.126E-4
4.362E-2    1.458E-4
6.123E-17   2.005E-4
-4.362E-2   2.871E-4
-8.716E-2   4.165E-4
-1.305E-1   5.972E-4
-1.736E-1   8.331E-4
-2.164E-1   1.121E-3
-2.588E-1   1.452E-3
-3.007E-1   1.819E-3
-3.420E-1   2.229E-3
-3.827E-1   2.733E-3
-4.226E-1   3.455E-3
-4.617E-1   4.630E-3
-5.000E-1   6.623E-3
-5.373E-1   9.911E-3
-5.736E-1   1.500E-2
-6.088E-1   2.227E-2
-6.428E-1   3.173E-2
-6.756E-1   4.281E-2
-7.071E-1   5.431E-2
-7.373E-1   6.493E-2
-7.660E-1   7.475E-2
-7.934E-1   8.829E-2
-8.192E-1   1.196E-1
-8.434E-1   1.998E-1
-8.660E-1   3.855E-1
-8.870E-1   7.672E-1
-9.063E-1   1.473E0
-9.239E-1   2.663E0
-9.397E-1   4.504E0
-9.537E-1   7.134E0
-9.659E-1   1.060E1
-9.763E-1   1.480E1
-9.848E-1   1.944E1
-9.914E-1   2.402E1
-9.962E-1   2.795E1
-9.990E-1   3.060E1
-1.000E0    3.155E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 9.500000E+7 eV
  
Cosine Value    Normalized Probability
1.000E0     2.792E-8
9.990E-1    2.936E-8
9.962E-1    3.402E-8
9.914E-1    4.323E-8
9.848E-1    5.973E-8
9.763E-1    8.732E-8
9.659E-1    1.296E-7
9.537E-1    1.892E-7
9.397E-1    2.681E-7
9.239E-1    3.686E-7
9.063E-1    4.920E-7
8.870E-1    6.366E-7
8.660E-1    7.949E-7
8.434E-1    9.556E-7
8.192E-1    1.107E-6
7.934E-1    1.238E-6
7.660E-1    1.341E-6
7.373E-1    1.410E-6
7.071E-1    1.454E-6
6.756E-1    1.501E-6
6.428E-1    1.617E-6
6.088E-1    1.906E-6
5.736E-1    2.516E-6
5.373E-1    3.642E-6
5.000E-1    5.519E-6
4.617E-1    8.400E-6
4.226E-1    1.251E-5
3.827E-1    1.798E-5
3.420E-1    2.481E-5
3.007E-1    3.288E-5
2.588E-1    4.188E-5
2.164E-1    5.152E-5
1.736E-1    6.172E-5
1.305E-1    7.308E-5
8.716E-2    8.743E-5
4.362E-2    1.085E-4
6.123E-17   1.421E-4
-4.362E-2   1.969E-4
-8.716E-2   2.832E-4
-1.305E-1   4.118E-4
-1.736E-1   5.918E-4
-2.164E-1   8.277E-4
-2.588E-1   1.118E-3
-3.007E-1   1.457E-3
-3.420E-1   1.843E-3
-3.827E-1   2.299E-3
-4.226E-1   2.898E-3
-4.617E-1   3.801E-3
-5.000E-1   5.294E-3
-5.373E-1   7.795E-3
-5.736E-1   1.182E-2
-6.088E-1   1.784E-2
-6.428E-1   2.612E-2
-6.756E-1   3.638E-2
-7.071E-1   4.768E-2
-7.373E-1   5.864E-2
-7.660E-1   6.853E-2
-7.934E-1   7.992E-2
-8.192E-1   1.036E-1
-8.434E-1   1.665E-1
-8.660E-1   3.210E-1
-8.870E-1   6.565E-1
-9.063E-1   1.306E0
-9.239E-1   2.441E0
-9.397E-1   4.257E0
-9.537E-1   6.925E0
-9.659E-1   1.053E1
-9.763E-1   1.498E1
-9.848E-1   1.998E1
-9.914E-1   2.499E1
-9.962E-1   2.933E1
-9.990E-1   3.229E1
-1.000E0    3.334E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 1.000000E+8 eV
  
Cosine Value    Normalized Probability
1.000E0     6.270E-8
9.990E-1    6.171E-8
9.962E-1    5.928E-8
9.914E-1    5.665E-8
9.848E-1    5.546E-8
9.763E-1    5.767E-8
9.659E-1    6.584E-8
9.537E-1    8.316E-8
9.397E-1    1.129E-7
9.239E-1    1.575E-7
9.063E-1    2.187E-7
8.870E-1    2.982E-7
8.660E-1    3.971E-7
8.434E-1    5.148E-7
8.192E-1    6.466E-7
7.934E-1    7.838E-7
7.660E-1    9.162E-7
7.373E-1    1.035E-6
7.071E-1    1.134E-6
6.756E-1    1.215E-6
6.428E-1    1.293E-6
6.088E-1    1.411E-6
5.736E-1    1.650E-6
5.373E-1    2.130E-6
5.000E-1    3.020E-6
4.617E-1    4.532E-6
4.226E-1    6.909E-6
3.827E-1    1.039E-5
3.420E-1    1.517E-5
3.007E-1    2.133E-5
2.588E-1    2.883E-5
2.164E-1    3.750E-5
1.736E-1    4.713E-5
1.305E-1    5.772E-5
8.716E-2    6.989E-5
4.362E-2    8.541E-5
6.123E-17   1.079E-4
-4.362E-2   1.432E-4
-8.716E-2   1.999E-4
-1.305E-1   2.883E-4
-1.736E-1   4.196E-4
-2.164E-1   6.033E-4
-2.588E-1   8.451E-4
-3.007E-1   1.146E-3
-3.420E-1   1.504E-3
-3.827E-1   1.929E-3
-4.226E-1   2.461E-3
-4.617E-1   3.205E-3
-5.000E-1   4.370E-3
-5.373E-1   6.302E-3
-5.736E-1   9.472E-3
-6.088E-1   1.441E-2
-6.428E-1   2.152E-2
-6.756E-1   3.082E-2
-7.071E-1   4.168E-2
-7.373E-1   5.283E-2
-7.660E-1   6.307E-2
-7.934E-1   7.346E-2
-8.192E-1   9.191E-2
-8.434E-1   1.409E-1
-8.660E-1   2.683E-1
-8.870E-1   5.603E-1
-9.063E-1   1.152E0
-9.239E-1   2.229E0
-9.397E-1   4.008E0
-9.537E-1   6.697E0
-9.659E-1   1.042E1
-9.763E-1   1.511E1
-9.848E-1   2.048E1
-9.914E-1   2.593E1
-9.962E-1   3.070E1
-9.990E-1   3.398E1
-1.000E0    3.515E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 1.100000E+8 eV
  
Cosine Value    Normalized Probability
1.000E0     4.890E-8
9.990E-1    4.851E-8
9.962E-1    4.697E-8
9.914E-1    4.437E-8
9.848E-1    4.140E-8
9.763E-1    3.826E-8
9.659E-1    3.541E-8
9.537E-1    3.379E-8
9.397E-1    3.422E-8
9.239E-1    3.793E-8
9.063E-1    4.661E-8
8.870E-1    6.207E-8
8.660E-1    8.680E-8
8.434E-1    1.234E-7
8.192E-1    1.737E-7
7.934E-1    2.393E-7
7.660E-1    3.214E-7
7.373E-1    4.194E-7
7.071E-1    5.308E-7
6.756E-1    6.502E-7
6.428E-1    7.720E-7
6.088E-1    8.936E-7
5.736E-1    1.019E-6
5.373E-1    1.169E-6
5.000E-1    1.388E-6
4.617E-1    1.761E-6
4.226E-1    2.420E-6
3.827E-1    3.544E-6
3.420E-1    5.360E-6
3.007E-1    8.131E-6
2.588E-1    1.212E-5
2.164E-1    1.755E-5
1.736E-1    2.456E-5
1.305E-1    3.320E-5
8.716E-2    4.347E-5
4.362E-2    5.556E-5
6.123E-17   7.019E-5
-4.362E-2   8.922E-5
-8.716E-2   1.164E-4
-1.305E-1   1.577E-4
-1.736E-1   2.223E-4
-2.164E-1   3.216E-4
-2.588E-1   4.684E-4
-3.007E-1   6.751E-4
-3.420E-1   9.522E-4
-3.827E-1   1.309E-3
-4.226E-1   1.764E-3
-4.617E-1   2.357E-3
-5.000E-1   3.190E-3
-5.373E-1   4.458E-3
-5.736E-1   6.496E-3
-6.088E-1   9.775E-3
-6.428E-1   1.483E-2
-6.756E-1   2.208E-2
-7.071E-1   3.150E-2
-7.373E-1   4.237E-2
-7.660E-1   5.336E-2
-7.934E-1   6.371E-2
-8.192E-1   7.672E-2
-8.434E-1   1.068E-1
-8.660E-1   1.914E-1
-8.870E-1   4.072E-1
-9.063E-1   8.880E-1
-9.239E-1   1.836E0
-9.397E-1   3.514E0
-9.537E-1   6.200E0
-9.659E-1   1.011E1
-9.763E-1   1.526E1
-9.848E-1   2.135E1
-9.914E-1   2.774E1
-9.962E-1   3.344E1
-9.990E-1   3.741E1
-1.000E0    3.884E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 1.200000E+8 eV
  
Cosine Value    Normalized Probability
1.000E0     1.242E-8
9.990E-1    1.403E-8
9.962E-1    1.486E-8
9.914E-1    1.384E-8
9.848E-1    1.467E-8
9.763E-1    1.530E-8
9.659E-1    1.515E-8
9.537E-1    1.660E-8
9.397E-1    1.777E-8
9.239E-1    1.869E-8
9.063E-1    2.120E-8
8.870E-1    2.392E-8
8.660E-1    2.809E-8
8.434E-1    3.578E-8
8.192E-1    4.695E-8
7.934E-1    6.469E-8
7.660E-1    9.184E-8
7.373E-1    1.295E-7
7.071E-1    1.820E-7
6.756E-1    2.525E-7
6.428E-1    3.413E-7
6.088E-1    4.501E-7
5.736E-1    5.774E-7
5.373E-1    7.210E-7
5.000E-1    8.824E-7
4.617E-1    1.069E-6
4.226E-1    1.310E-6
3.827E-1    1.668E-6
3.420E-1    2.250E-6
3.007E-1    3.223E-6
2.588E-1    4.829E-6
2.164E-1    7.373E-6
1.736E-1    1.121E-5
1.305E-1    1.671E-5
8.716E-2    2.420E-5
4.362E-2    3.393E-5
6.123E-17   4.607E-5
-4.362E-2   6.093E-5
-8.716E-2   7.931E-5
-1.305E-1   1.033E-4
-1.736E-1   1.369E-4
-2.164E-1   1.874E-4
-2.588E-1   2.658E-4
-3.007E-1   3.873E-4
-3.420E-1   5.702E-4
-3.827E-1   8.354E-4
-4.226E-1   1.206E-3
-4.617E-1   1.711E-3
-5.000E-1   2.404E-3
-5.373E-1   3.384E-3
-5.736E-1   4.846E-3
-6.088E-1   7.119E-3
-6.428E-1   1.067E-2
-6.756E-1   1.606E-2
-7.071E-1   2.367E-2
-7.373E-1   3.344E-2
-7.660E-1   4.452E-2
-7.934E-1   5.568E-2
-8.192E-1   6.740E-2
-8.434E-1   8.762E-2
-8.660E-1   1.431E-1
-8.870E-1   2.978E-1
-9.063E-1   6.773E-1
-9.239E-1   1.491E0
-9.397E-1   3.037E0
-9.537E-1   5.668E0
-9.659E-1   9.700E0
-9.763E-1   1.525E1
-9.848E-1   2.208E1
-9.914E-1   2.944E1
-9.962E-1   3.616E1
-9.990E-1   4.092E1
-1.000E0    4.264E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 1.300000E+8 eV
  
Cosine Value    Normalized Probability
1.000E0     2.932E-10
9.990E-1    5.295E-10
9.962E-1    5.848E-9
9.914E-1    2.932E-10
9.848E-1    2.721E-9
9.763E-1    4.916E-9
9.659E-1    1.183E-9
9.537E-1    6.085E-9
9.397E-1    7.890E-9
9.239E-1    6.840E-9
9.063E-1    1.302E-8
8.870E-1    1.490E-8
8.660E-1    1.590E-8
8.434E-1    2.253E-8
8.192E-1    2.408E-8
7.934E-1    2.697E-8
7.660E-1    3.548E-8
7.373E-1    4.151E-8
7.071E-1    5.540E-8
6.756E-1    8.088E-8
6.428E-1    1.140E-7
6.088E-1    1.688E-7
5.736E-1    2.481E-7
5.373E-1    3.501E-7
5.000E-1    4.872E-7
4.617E-1    6.546E-7
4.226E-1    8.475E-7
3.827E-1    1.077E-6
3.420E-1    1.351E-6
3.007E-1    1.721E-6
2.588E-1    2.302E-6
2.164E-1    3.275E-6
1.736E-1    4.937E-6
1.305E-1    7.706E-6
8.716E-2    1.209E-5
4.362E-2    1.864E-5
6.123E-17   2.789E-5
-4.362E-2   4.017E-5
-8.716E-2   5.568E-5
-1.305E-1   7.456E-5
