2.35		322.949	
2.355		322.876	
2.36		322.807	
2.365		322.742	
2.37		322.68	
2.375		322.623	
2.38		322.568	
2.385		322.518	
2.39		322.47	
2.395		322.427	
2.4		322.385	
2.405		322.35	
2.41		322.316	
2.415		322.287	
2.42		322.259	
2.425		322.237	
2.43		322.216	
2.435		322.199	
2.44		322.185	
2.445		322.175	
2.45		322.167	
2.455		322.163	
2.46		322.162	
2.465		322.163	
2.47		322.168	
2.475		322.174	
2.48		322.186	
2.485		322.198	
2.49		322.215	
2.495		322.233	
2.5		322.255	
2.505		322.278	
2.51		322.306	
2.515		322.335	
2.52		322.367	
2.525		322.401	
2.53		322.439	
2.535		322.478	
2.54		322.52	
2.545		322.565	
2.55		322.611	
2.555		322.661	
2.56		322.711	
2.565		322.766	
2.57		322.821	
2.575		322.88	
2.58		322.94	
2.585		323.003	
2.59		323.067	
2.595		323.134	
2.6		323.203	
2.605		323.274	
2.61		323.346	
2.615		323.421	
2.62		323.498	
2.625		323.576	
2.63		323.657	
2.635		323.739	
2.64		323.824	
2.645		323.909	
2.65		323.997	
2.655		324.086	
2.66		324.178	
2.665		324.27	
2.67		324.366	
2.675		324.461	
2.68		324.56	
2.685		324.659	
2.69		324.76	
2.695		324.863	
2.7		324.967	
2.705		325.072	
2.71		325.179	
2.715		325.288	
2.72		325.398	
2.725		325.51	
2.73		325.622	
2.735		325.736	
2.74		325.851	
2.745		325.969	
2.75		326.086	
2.755		326.206	
2.76		326.327	
2.765		326.449	
2.77		326.572	
2.775		326.696	
2.78		326.821	
2.785		326.948	
2.79		327.076	
2.795		327.205	
2.8		327.335	
2.805		327.466	
2.81		327.598	
2.815		327.731	
2.82		327.866	
2.825		328	
2.83		328.137	
2.835		328.274	
2.84		328.412	
2.845		328.551	
2.85		328.692	
2.855		328.832	
2.86		328.974	
2.865		329.117	
2.87		329.26	
2.875		329.405	
2.88		329.55	
2.885		329.696	
2.89		329.843	
2.895		329.991	
2.9		330.139	
2.905		330.288	
2.91		330.438	
2.915		330.588	
2.92		330.739	
2.925		330.892	
2.93		331.044	
2.935		331.197	
2.94		331.351	
2.945		331.506	
2.95		331.661	
2.955		331.816	
2.96		331.973	
2.965		332.13	
2.97		332.287	
2.975		332.445	
2.98		332.603	
2.985		332.762	
2.99		332.922	
2.995		333.081	
3		333.242	
3.005		333.402	
3.01		333.564	
3.015		333.725	
3.02		333.887	
3.025		334.05	
3.03		334.213	
3.035		334.376	
3.04		334.539	
3.045		334.703	
3.05		334.867	
3.055		335.032	
3.06		335.196	
3.065		335.362	
3.07		335.527	
3.075		335.692	
3.08		335.858	
3.085		336.024	
3.09		336.19	
3.095		336.357	
3.1		336.523	
3.105		336.69	
3.11		336.857	
3.115		337.024	
3.12		337.191	
3.125		337.358	
3.13		337.525	
3.135		337.693	
3.14		337.86	
3.145		338.028	
3.15		338.195	
3.155		338.363	
3.16		338.53	
3.165		338.698	
3.17		338.865	
3.175		339.033	
3.18		339.2	
3.185		339.368	
3.19		339.535	
3.195		339.703	
3.2		339.87	
3.205		340.037	
3.21		340.204	
3.215		340.37	
3.22		340.537	
3.225		340.703	
3.23		340.87	
3.235		341.036	
3.24		341.202	
3.245		341.367	
3.25		341.533	
3.255		341.698	
3.26		341.863	
3.265		342.027	
3.27		342.191	
3.275		342.355	
3.28		342.519	
3.285		342.682	
3.29		342.845	
3.295		343.008	
3.3		343.17	
3.305		343.332	
3.31		343.493	
3.315		343.654	
3.32		343.814	
3.325		343.975	
3.33		344.134	
3.335		344.293	
3.34		344.452	
3.345		344.61	
3.35		344.768	
3.355		344.925	
3.36		345.081	
3.365		345.237	
3.37		345.393	
3.375		345.548	
3.38		345.702	
3.385		345.855	
3.39		346.008	
3.395		346.161	
3.4		346.313	
3.405		346.463	
3.41		346.614	
3.415		346.763	
3.42		346.913	
3.425		347.061	
3.43		347.208	
3.435		347.355	
3.44		347.501	
3.445		347.646	
3.45		347.791	
3.455		347.934	
3.46		348.077	
3.465		348.22	
3.47		348.361	
3.475		348.501	
3.48		348.641	
3.485		348.78	
3.49		348.917	
3.495		349.054	
3.5		349.19	
3.505		349.326	
3.51		349.46	
3.515		349.593	
3.52		349.725	
3.525		349.857	
3.53		349.987	
3.535		350.117	
3.54		350.245	
3.545		350.372	
3.55		350.498	
3.555		350.624	
3.56		350.748	
3.565		350.87	
3.57		350.992	
3.575		351.112	
3.58		351.232	
3.585		351.349	
3.59		351.466	
3.595		351.581	
3.6		351.695	
3.605		351.806	
3.61		351.916	
3.615		352.024	
3.62		352.131	
3.625		352.235	
3.63		352.337	
3.635		352.437	
3.64		352.535	
3.645		352.631	
3.65		352.724	
3.655		352.815	
3.66		352.903	
3.665		352.99	
3.67		353.073	
3.675		353.155	
3.68		353.233	
3.685		353.31	
3.69		353.384	
3.695		353.457	
3.7		353.528	
3.705		353.597	
3.71		353.665	
3.715		353.733	
3.72		353.799	
3.725		353.865	
3.73		353.932	
3.735		353.998	
3.74		354.065	
3.745		354.133	
3.75		354.201	
3.755		354.271	
3.76		354.342	
3.765		354.416	
3.77		354.49	
3.775		354.567	
3.78		354.645	
3.785		354.725	
3.79		354.806	
3.795		354.889	
3.8		354.973	
3.805		355.058	
3.81		355.144	
3.815		355.231	
3.82		355.317	
3.825		355.404	
3.83		355.49	
3.835		355.577	
3.84		355.661	
3.845		355.746	
3.85		355.827	
3.855		355.909	
3.86		355.987	
3.865		356.065	
3.87		356.139	
3.875		356.212	
3.88		356.282	
3.885		356.351	
3.89		356.416	
3.895		356.479	
3.9		356.54	
3.905		356.598	
3.91		356.655	
3.915		356.708	
3.92		356.76	
3.925		356.809	
3.93		356.857	
3.935		356.901	
3.94		356.945	
3.945		356.986	
3.95		357.026	
3.955		357.064	
3.96		357.1	
3.965		357.135	
3.97		357.168	
3.975		357.2	
3.98		357.23	
